2015-06-02,4844.7,4911.57,4797.55,4910.53,623748099,(11469683,)
2015-06-03,4924.38,4942.06,4822.44,4909.98,611453839,(37945819,)
2015-06-04,4912.95,4947.96,4647.41,4947.1,674952402,(41353647,)
2015-06-05,5016.09,5051.63,4898.07,5023.1,772240812,(18285318,)
2015-06-08,5045.69,5146.95,4997.48,5131.88,855035085,(37290469,)
2015-06-09,5145.98,5147.45,5042.96,5113.53,729893818,(36831728,)
2015-06-10,5049.2,5164.16,5001.49,5106.04,596969001,(20579044,)
2015-06-11,5101.44,5122.46,5050.76,5121.59,563990522,(22020812,)
2015-06-12,5143.34,5178.19,5103.4,5166.35,625627854,(21168857,)
2015-06-15,5174.42,5176.79,5048.74,5062.99,637803984,(47776075,)
2015-06-16,5004.41,5029.68,4842.1,4887.43,550801407,(58654887,)
2015-06-17,4890.55,4983.66,4767.22,4967.9,537101168,(18219794,)
2015-06-18,4942.52,4966.77,4780.87,4785.36,507440899,(59703446,)
2015-06-19,4689.93,4744.08,4476.5,4478.36,452689626,(66977838,)
2015-06-23,4471.61,4577.94,4264.77,4576.49,473526128,(29950561,)
2015-06-24,4604.58,4691.77,4552.13,4690.15,543003709,(7078856,)
2015-06-25,4711.76,4720.7,4483.55,4527.78,572797533,(60620959,)
2015-06-26,4399.93,4456.9,4139.53,4192.87,565217874,(69337123,)
2015-06-29,4289.77,4297.47,3875.05,4053.03,673786349,(62390405,)
2015-06-30,4006.75,4279.97,3847.88,4277.22,709176633,(5768166,)
2015-07-01,4214.15,4317.05,4043.37,4053.7,598769427,(64946269,)
2015-07-02,4058.62,4080.39,3795.25,3912.77,586015612,(65470543,)
2015-07-03,3793.71,3927.13,3629.56,3686.92,548163111,(66584633,)
2015-07-06,3975.21,3975.21,3653.04,3775.91,831139286,(47513923,)
2015-07-07,3654.78,3750.57,3585.4,3727.12,698818688,(61669458,)
2015-07-08,3467.4,3599.25,3421.53,3507.19,680356922,(54001679,)
2015-07-09,3432.45,3748.48,3373.54,3709.33,656914612,(590604,)
2015-07-10,3707.46,3959.22,3677.43,3877.8,586364255,(1114925,)
2015-07-13,3918.99,4030.19,3858.64,3970.39,643489007,(4850637,)
2015-07-14,3958.37,4035.43,3855.56,3924.49,670558799,(27918966,)
2015-07-15,3874.97,3914.27,3741.25,3805.7,601301324,(61866113,)
2015-07-16,3758.5,3877.51,3688.44,3823.18,492256200,(19071754,)
2015-07-17,3831.42,3994.48,3814.15,3957.35,481726268,(787493,)
2015-07-20,3948.42,4021.33,3927.12,3992.11,539106714,(21431018,)
2015-07-21,3939.9,4041.82,3912.8,4017.67,504288028,(18809613,)
2015-07-22,3996.43,4042.34,3960.86,4026.04,520732225,(27198098,)
2015-07-23,4022.27,4132.61,4019.04,4123.92,563585966,(1967140,)
2015-07-24,4124.75,4184.45,4044.83,4070.91,627424860,(54460668,)
2015-07-27,3985.57,4051.16,3720.44,3725.56,556003247,(69599258,)
2015-07-28,3573.14,3762.53,3537.36,3663.0,563330042,(51314985,)
2015-07-29,3689.82,3792.07,3612.06,3789.17,434352085,(3081230,)
2015-07-30,3773.79,3844.37,3685.96,3705.77,457943228,(57278674,)
2015-07-31,3655.67,3729.51,3620.17,3663.73,350955745,(49283399,)
2015-08-03,3614.99,3648.94,3549.5,3622.91,363968731,(50921784,)
2015-08-04,3621.86,3757.03,3601.29,3756.54,362901666,(3081228,)
2015-08-05,3745.65,3782.35,3676.39,3694.57,366422979,(48562511,)
2015-08-06,3625.5,3710.57,3614.74,3661.54,274074663,(46596452,)
2015-08-07,3692.61,3756.74,3686.3,3744.2,340757184,(2819098,)
2015-08-10,3786.03,3943.62,3775.85,3928.42,497304319,(1377328,)
2015-08-11,3928.81,3970.34,3891.18,3927.91,538923460,(31523414,)
2015-08-12,3881.23,3937.77,3871.14,3886.32,442688278,(49152329,)
2015-08-13,3869.91,3955.79,3838.16,3954.56,430073303,(5112814,)
